date,product_id,opening_stock,quantity_purchased,quantity_sold,closing_stock,stockout_flag
2024-03-18,P061,71,0,2,69,0
2024-03-18,P062,72,0,3,69,0
2024-03-18,P063,81,0,1,80,0
2024-03-18,P064,103,0,0,103,0
2024-03-18,P065,48,0,0,48,0
2024-03-18,P066,19,0,0,19,0
2024-03-18,P067,21,0,0,21,0
2024-03-18,P068,74,0,3,71,0
2024-03-18,P069,153,0,0,153,0
2024-03-18,P070,31,0,1,30,0
2024-03-18,P071,21,0,0,21,0
2024-03-18,P072,36,0,0,36,0
2024-03-18,P073,64,0,0,64,0
2024-03-18,P074,17,0,0,17,0
2024-03-18,P075,29,0,0,29,0
2024-03-18,P076,107,0,0,107,0
2024-03-18,P077,9,0,0,9,0
2024-03-18,P078,32,0,0,32,0
2024-03-18,P079,19,0,0,19,0
2024-03-18,P080,178,0,0,178,0
2024-03-18,P081,24,0,0,24,0
2024-03-18,P082,40,0,0,40,0
2024-03-18,P083,74,0,0,74,0
2024-03-18,P084,75,0,0,75,0
2024-03-18,P085,45,0,0,45,0
2024-03-18,P086,117,0,0,117,0
2024-03-18,P087,19,0,0,19,0
2024-03-18,P088,15,0,0,15,0
2024-03-18,P089,38,0,0,38,0
2024-03-18,P090,27,0,0,27,0
2024-03-18,P091,21,0,1,20,0
2024-03-18,P092,4,0,0,4,0
2024-03-18,P093,126,0,0,126,0
2024-03-18,P094,51,0,1,50,0
2024-03-18,P095,29,0,0,29,0
2024-03-18,P096,49,0,1,48,0
2024-03-18,P097,87,0,1,86,0
2024-03-18,P098,11,0,0,11,0
2024-03-18,P099,55,0,3,52,0
2024-03-18,P100,70,0,0,70,0
2024-03-18,P101,20,0,0,20,0
2024-03-18,P102,16,0,0,16,0
2024-03-18,P103,16,0,0,16,0
2024-03-18,P104,229,0,0,229,0
2024-03-18,P105,7,0,1,6,0
2024-03-18,P106,76,0,0,76,0
2024-03-18,P107,192,0,0,192,0
2024-03-18,P108,69,0,0,69,0
2024-03-18,P109,114,0,0,114,0
2024-03-18,P110,28,0,1,27,0
2024-03-18,P111,42,0,0,42,0
2024-03-18,P112,8,0,0,8,0
2024-03-18,P113,24,0,0,24,0
2024-03-18,P114,12,0,0,12,0
2024-03-18,P115,25,0,0,25,0
2024-03-18,P116,8,0,0,8,0
2024-03-18,P117,10,0,0,10,0
2024-03-18,P118,61,0,0,61,0
2024-03-18,P119,59,0,0,59,0
2024-03-18,P120,87,0,0,87,0
2024-03-18,P121,144,0,0,144,0
2024-03-18,P122,92,0,0,92,0
2024-03-18,P123,27,0,0,27,0
2024-03-18,P124,111,0,3,108,0
2024-03-18,P125,23,0,0,23,0
2024-03-18,P126,15,0,0,15,0
2024-03-18,P127,114,0,0,114,0
2024-03-18,P128,67,0,0,67,0
2024-03-18,P129,42,0,0,42,0
2024-03-18,P130,70,0,0,70,0
2024-03-18,P131,51,0,0,51,0
2024-03-18,P132,51,0,0,51,0
2024-03-18,P133,14,26,1,39,0
2024-03-18,P134,66,0,0,66,0
2024-03-18,P135,18,0,0,18,0
2024-03-18,P136,27,0,0,27,0
2024-03-18,P137,71,0,0,71,0
2024-03-18,P138,120,0,0,120,0
2024-03-18,P139,61,0,0,61,0
2024-03-18,P140,17,0,0,17,0
2024-03-18,P141,15,0,0,15,0
2024-03-18,P142,11,0,0,11,0
2024-03-18,P143,33,0,0,33,0
2024-03-18,P144,23,0,1,22,0
2024-03-18,P145,158,0,1,157,0
2024-03-18,P146,30,0,0,30,0
2024-03-18,P147,27,0,1,26,0
2024-03-18,P148,24,0,0,24,0
2024-03-18,P149,56,0,2,54,0
2024-03-18,P150,40,0,0,40,0
2024-03-18,P151,149,0,3,146,0
2024-03-18,P152,11,0,0,11,0
2024-03-18,P153,67,0,0,67,0
2024-03-18,P154,47,0,1,46,0
2024-03-18,P155,85,0,0,85,0
2024-03-18,P156,53,0,0,53,0
2024-03-18,P157,72,0,0,72,0
2024-03-18,P158,6,0,1,5,0
2024-03-18,P159,182,0,0,182,0
2024-03-18,P160,15,0,0,15,0
2024-03-18,P161,32,0,0,32,0
2024-03-18,P162,59,0,0,59,0
2024-03-18,P163,28,0,1,27,0
2024-03-18,P164,134,0,3,131,0
2024-03-18,P165,48,0,0,48,0
2024-03-18,P166,8,0,0,8,0
2024-03-18,P167,45,0,0,45,0
2024-03-18,P168,20,0,1,19,0
2024-03-18,P169,15,0,0,15,0
2024-03-18,P170,68,0,0,68,0
2024-03-18,P171,77,0,0,77,0
2024-03-18,P172,46,0,1,45,0
2024-03-18,P173,137,0,0,137,0
2024-03-18,P174,7,0,0,7,0
2024-03-18,P175,35,0,0,35,0
2024-03-18,P176,40,0,0,40,0
2024-03-18,P177,31,0,0,31,0
2024-03-18,P178,13,0,0,13,0
2024-03-18,P179,92,0,0,92,0
2024-03-18,P180,19,0,1,18,0
2024-03-18,P181,36,0,1,35,0
2024-03-18,P182,31,0,0,31,0
2024-03-18,P183,42,0,0,42,0
2024-03-18,P184,16,0,0,16,0
2024-03-18,P185,6,0,0,6,0
2024-03-18,P186,4,0,0,4,0
2024-03-18,P187,84,0,0,84,0
2024-03-18,P188,37,0,0,37,0
2024-03-18,P189,26,0,0,26,0
2024-03-19,P001,150,0,0,150,0
2024-03-19,P002,75,0,2,73,0
2024-03-19,P003,44,0,0,44,0
2024-03-19,P004,173,0,3,170,0
2024-03-19,P005,51,0,0,51,0
2024-03-19,P006,75,0,0,75,0
2024-03-19,P007,190,0,0,190,0
2024-03-19,P008,77,0,0,77,0
2024-03-19,P009,18,0,0,18,0
2024-03-19,P010,23,0,0,23,0
2024-03-19,P011,79,0,2,77,0
2024-03-19,P012,9,0,0,9,0
2024-03-19,P013,85,0,1,84,0
2024-03-19,P014,56,0,1,55,0
2024-03-19,P015,48,0,0,48,0
2024-03-19,P016,28,0,0,28,0
2024-03-19,P017,45,0,0,45,0
2024-03-19,P018,55,0,0,55,0
2024-03-19,P019,29,0,0,29,0
2024-03-19,P020,51,0,0,51,0
2024-03-19,P021,5,0,0,5,0
2024-03-19,P022,11,0,0,11,0
2024-03-19,P023,39,0,1,38,0
2024-03-19,P024,122,0,2,120,0
2024-03-19,P025,22,0,0,22,0
2024-03-19,P026,100,0,1,99,0
2024-03-19,P027,12,0,0,12,0
2024-03-19,P028,7,0,0,7,0
2024-03-19,P029,59,0,0,59,0
2024-03-19,P030,67,0,0,67,0
2024-03-19,P031,31,0,1,30,0
2024-03-19,P032,9,0,0,9,0
2024-03-19,P033,15,0,0,15,0
2024-03-19,P034,13,0,0,13,0
2024-03-19,P035,115,0,0,115,0
2024-03-19,P036,27,0,0,27,0
2024-03-19,P037,36,0,0,36,0
2024-03-19,P038,170,0,3,167,0
2024-03-19,P039,113,0,0,113,0
2024-03-19,P040,10,0,0,10,0
2024-03-19,P041,28,0,0,28,0
2024-03-19,P042,55,0,1,54,0
2024-03-19,P043,20,0,0,20,0
2024-03-19,P044,50,0,0,50,0
2024-03-19,P045,7,0,0,7,0
2024-03-19,P046,30,0,0,30,0
2024-03-19,P047,30,0,0,30,0
2024-03-19,P048,27,0,0,27,0
2024-03-19,P049,18,0,0,18,0
2024-03-19,P050,6,0,0,6,0
2024-03-19,P051,26,0,0,26,0
2024-03-19,P052,15,0,0,15,0
2024-03-19,P053,47,0,0,47,0
2024-03-19,P054,24,0,0,24,0
2024-03-19,P055,8,0,0,8,0
2024-03-19,P056,128,0,0,128,0
2024-03-19,P057,191,0,3,188,0
2024-03-19,P058,74,0,0,74,0
2024-03-19,P059,66,0,0,66,0
2024-03-19,P060,88,0,0,88,0
2024-03-19,P061,69,0,0,69,0
2024-03-19,P062,69,0,0,69,0
2024-03-19,P063,80,0,2,78,0
2024-03-19,P064,103,0,0,103,0
2024-03-19,P065,48,0,0,48,0
2024-03-19,P066,19,0,1,18,0
2024-03-19,P067,21,0,1,20,0
2024-03-19,P068,71,0,1,70,0
2024-03-19,P069,153,0,0,153,0
2024-03-19,P070,30,0,0,30,0
2024-03-19,P071,21,0,1,20,0
2024-03-19,P072,36,0,0,36,0
2024-03-19,P073,64,0,1,63,0
2024-03-19,P074,17,0,0,17,0
2024-03-19,P075,29,0,1,28,0
2024-03-19,P076,107,0,0,107,0
2024-03-19,P077,9,0,0,9,0
2024-03-19,P078,32,0,1,31,0
2024-03-19,P079,19,0,0,19,0
2024-03-19,P080,178,0,0,178,0
2024-03-19,P081,24,0,0,24,0
2024-03-19,P082,40,0,0,40,0
2024-03-19,P083,74,0,0,74,0
2024-03-19,P084,75,0,1,74,0
2024-03-19,P085,45,0,0,45,0
2024-03-19,P086,117,0,0,117,0
2024-03-19,P087,19,0,0,19,0
2024-03-19,P088,15,0,0,15,0
2024-03-19,P089,38,0,0,38,0
2024-03-19,P090,27,0,0,27,0
2024-03-19,P091,20,0,1,19,0
2024-03-19,P092,4,0,0,4,0
2024-03-19,P093,126,0,0,126,0
2024-03-19,P094,50,0,0,50,0
2024-03-19,P095,29,0,0,29,0
2024-03-19,P096,48,0,2,46,0
2024-03-19,P097,86,0,0,86,0
2024-03-19,P098,11,0,0,11,0
2024-03-19,P099,52,0,0,52,0
2024-03-19,P100,70,0,0,70,0
2024-03-19,P101,20,0,0,20,0
2024-03-19,P102,16,0,0,16,0
2024-03-19,P103,16,0,0,16,0
2024-03-19,P104,229,0,0,229,0
2024-03-19,P105,6,0,0,6,0
2024-03-19,P106,76,0,0,76,0
2024-03-19,P107,192,0,1,191,0
2024-03-19,P108,69,0,0,69,0
2024-03-19,P109,114,0,0,114,0
2024-03-19,P110,27,0,0,27,0
2024-03-19,P111,42,0,0,42,0
2024-03-19,P112,8,0,1,7,0
2024-03-19,P113,24,0,1,23,0
2024-03-19,P114,12,0,0,12,0
2024-03-19,P115,25,0,0,25,0
2024-03-19,P116,8,0,0,8,0
2024-03-19,P117,10,0,0,10,0
2024-03-19,P118,61,0,0,61,0
2024-03-19,P119,59,0,0,59,0
2024-03-19,P120,87,0,0,87,0
2024-03-19,P121,144,0,0,144,0
2024-03-19,P122,92,0,1,91,0
2024-03-19,P123,27,0,0,27,0
2024-03-19,P124,108,0,0,108,0
2024-03-19,P125,23,0,0,23,0
2024-03-19,P126,15,0,0,15,0
2024-03-19,P127,114,0,2,112,0
2024-03-19,P128,67,0,0,67,0
2024-03-19,P129,42,0,0,42,0
2024-03-19,P130,70,0,0,70,0
2024-03-19,P131,51,0,0,51,0
2024-03-19,P132,51,0,0,51,0
2024-03-19,P133,39,0,0,39,0
2024-03-19,P134,66,0,3,63,0
2024-03-19,P135,18,0,0,18,0
2024-03-19,P136,27,0,1,26,0
2024-03-19,P137,71,0,0,71,0
2024-03-19,P138,120,0,0,120,0
2024-03-19,P139,61,0,0,61,0
2024-03-19,P140,17,0,0,17,0
2024-03-19,P141,15,0,0,15,0
2024-03-19,P142,11,0,1,10,0
2024-03-19,P143,33,0,0,33,0
2024-03-19,P144,22,0,0,22,0
2024-03-19,P145,157,0,3,154,0
2024-03-19,P146,30,0,0,30,0
2024-03-19,P147,26,0,0,26,0
2024-03-19,P148,24,0,0,24,0
2024-03-19,P149,54,0,3,51,0
2024-03-19,P150,40,0,0,40,0
2024-03-19,P151,146,0,3,143,0
2024-03-19,P152,11,0,0,11,0
2024-03-19,P153,67,0,1,66,0
2024-03-19,P154,46,0,1,45,0
2024-03-19,P155,85,0,0,85,0
2024-03-19,P156,53,0,1,52,0
2024-03-19,P157,72,0,0,72,0
2024-03-19,P158,5,0,0,5,0
2024-03-19,P159,182,0,1,181,0
2024-03-19,P160,15,0,1,14,0
2024-03-19,P161,32,0,0,32,0
2024-03-19,P162,59,0,0,59,0
2024-03-19,P163,27,0,0,27,0
2024-03-19,P164,131,0,0,131,0
2024-03-19,P165,48,0,1,47,0
2024-03-19,P166,8,0,0,8,0
2024-03-19,P167,45,0,1,44,0
2024-03-19,P168,19,0,1,18,0
2024-03-19,P169,15,0,0,15,0
2024-03-19,P170,68,0,0,68,0
2024-03-19,P171,77,0,0,77,0
2024-03-19,P172,45,0,0,45,0
2024-03-19,P173,137,0,0,137,0
2024-03-19,P174,7,0,0,7,0
2024-03-19,P175,35,0,0,35,0
2024-03-19,P176,40,0,1,39,0
2024-03-19,P177,31,0,0,31,0
2024-03-19,P178,13,0,0,13,0
2024-03-19,P179,92,0,0,92,0
2024-03-19,P180,18,0,0,18,0
2024-03-19,P181,35,0,0,35,0
2024-03-19,P182,31,0,0,31,0
2024-03-19,P183,42,0,0,42,0
2024-03-19,P184,16,0,0,16,0
2024-03-19,P185,6,0,0,6,0
2024-03-19,P186,4,0,0,4,0
2024-03-19,P187,84,0,1,83,0
2024-03-19,P188,37,0,0,37,0
2024-03-19,P189,26,0,0,26,0
2024-03-20,P001,150,0,0,150,0
2024-03-20,P002,73,0,3,70,0
2024-03-20,P003,44,0,0,44,0
2024-03-20,P004,170,0,0,170,0
2024-03-20,P005,51,0,0,51,0
2024-03-20,P006,75,0,0,75,0
2024-03-20,P007,190,0,3,187,0
2024-03-20,P008,77,0,0,77,0
2024-03-20,P009,18,0,0,18,0
2024-03-20,P010,23,0,1,22,0
2024-03-20,P011,77,0,3,74,0
2024-03-20,P012,9,0,0,9,0
2024-03-20,P013,84,0,0,84,0
2024-03-20,P014,55,0,1,54,0
2024-03-20,P015,48,0,1,47,0
2024-03-20,P016,28,0,1,27,0
2024-03-20,P017,45,0,0,45,0
2024-03-20,P018,55,0,1,54,0
2024-03-20,P019,29,0,0,29,0
2024-03-20,P020,51,0,1,50,0
2024-03-20,P021,5,0,0,5,0
2024-03-20,P022,11,0,0,11,0
2024-03-20,P023,38,0,1,37,0
2024-03-20,P024,120,0,0,120,0
2024-03-20,P025,22,0,0,22,0
2024-03-20,P026,99,0,2,97,0
2024-03-20,P027,12,0,0,12,0
2024-03-20,P028,7,0,1,6,0
2024-03-20,P029,59,0,0,59,0
2024-03-20,P030,67,0,0,67,0
2024-03-20,P031,30,0,1,29,0
2024-03-20,P032,9,0,0,9,0
2024-03-20,P033,15,0,0,15,0
2024-03-20,P034,13,0,0,13,0
2024-03-20,P035,115,0,0,115,0
2024-03-20,P036,27,0,0,27,0
2024-03-20,P037,36,0,0,36,0
2024-03-20,P038,167,0,2,165,0
2024-03-20,P039,113,0,1,112,0
2024-03-20,P040,10,0,0,10,0
2024-03-20,P041,28,0,0,28,0
2024-03-20,P042,54,0,1,53,0
2024-03-20,P043,20,0,0,20,0
2024-03-20,P044,50,0,0,50,0
2024-03-20,P045,7,0,0,7,0
2024-03-20,P046,30,0,0,30,0
2024-03-20,P047,30,0,0,30,0
2024-03-20,P048,27,0,1,26,0
2024-03-20,P049,18,0,0,18,0
2024-03-20,P050,6,0,0,6,0
2024-03-20,P051,26,0,0,26,0
2024-03-20,P052,15,0,0,15,0
2024-03-20,P053,47,0,0,47,0
2024-03-20,P054,24,0,0,24,0
2024-03-20,P055,8,0,0,8,0
2024-03-20,P056,128,0,0,128,0
2024-03-20,P057,188,0,3,185,0
2024-03-20,P058,74,0,0,74,0
2024-03-20,P059,66,0,0,66,0
2024-03-20,P060,88,0,2,86,0
2024-03-20,P061,69,0,0,69,0
2024-03-20,P062,69,0,0,69,0
2024-03-20,P063,78,0,2,76,0
2024-03-20,P064,103,0,0,103,0
2024-03-20,P065,48,0,0,48,0
2024-03-20,P066,18,0,0,18,0
2024-03-20,P067,20,0,0,20,0
2024-03-20,P068,70,0,0,70,0
2024-03-20,P069,153,0,0,153,0
2024-03-20,P070,30,0,0,30,0
2024-03-20,P071,20,0,1,19,0
2024-03-20,P072,36,0,0,36,0
2024-03-20,P073,63,0,2,61,0
2024-03-20,P074,17,0,0,17,0
2024-03-20,P075,28,0,1,27,0
2024-03-20,P076,107,0,0,107,0
2024-03-20,P077,9,0,0,9,0
2024-03-20,P078,31,0,0,31,0
2024-03-20,P079,19,0,0,19,0
2024-03-20,P080,178,0,0,178,0
2024-03-20,P081,24,0,0,24,0
2024-03-20,P082,40,0,0,40,0
2024-03-20,P083,74,0,0,74,0
2024-03-20,P084,74,0,0,74,0
2024-03-20,P085,45,0,2,43,0
2024-03-20,P086,117,0,1,116,0
2024-03-20,P087,19,0,1,18,0
2024-03-20,P088,15,0,0,15,0
2024-03-20,P089,38,0,0,38,0
2024-03-20,P090,27,0,0,27,0
2024-03-20,P091,19,0,0,19,0
2024-03-20,P092,4,0,0,4,0
2024-03-20,P093,126,0,0,126,0
2024-03-20,P094,50,0,0,50,0
2024-03-20,P095,29,0,0,29,0
2024-03-20,P096,46,0,0,46,0
2024-03-20,P097,86,0,3,83,0
2024-03-20,P098,11,0,0,11,0
2024-03-20,P099,52,0,3,49,0
2024-03-20,P100,70,0,0,70,0
2024-03-20,P101,20,0,0,20,0
2024-03-20,P102,16,0,0,16,0
2024-03-20,P103,16,0,0,16,0
2024-03-20,P104,229,0,3,226,0
2024-03-20,P105,6,0,0,6,0
2024-03-20,P106,76,0,1,75,0
2024-03-20,P107,191,0,0,191,0
2024-03-20,P108,69,0,0,69,0
2024-03-20,P109,114,0,0,114,0
2024-03-20,P110,27,0,1,26,0
2024-03-20,P111,42,0,0,42,0
2024-03-20,P112,7,0,0,7,0
2024-03-20,P113,23,0,0,23,0
2024-03-20,P114,12,0,0,12,0
2024-03-20,P115,25,0,1,24,0
2024-03-20,P116,8,0,0,8,0
2024-03-20,P117,10,0,0,10,0
2024-03-20,P118,61,0,0,61,0
2024-03-20,P119,59,0,1,58,0
2024-03-20,P120,87,0,0,87,0
2024-03-20,P121,144,0,0,144,0
2024-03-20,P122,91,0,2,89,0
2024-03-20,P123,27,0,0,27,0
2024-03-20,P124,108,0,2,106,0
2024-03-20,P125,23,0,0,23,0
2024-03-20,P126,15,0,1,14,0
2024-03-20,P127,112,0,0,112,0
2024-03-20,P128,67,0,0,67,0
2024-03-20,P129,42,0,1,41,0
2024-03-20,P130,70,0,2,68,0
2024-03-20,P131,51,0,2,49,0
2024-03-20,P132,51,0,0,51,0
2024-03-20,P133,39,0,0,39,0
2024-03-20,P134,63,0,2,61,0
2024-03-20,P135,18,0,0,18,0
2024-03-20,P136,26,0,0,26,0
2024-03-20,P137,71,0,1,70,0
2024-03-20,P138,120,0,0,120,0
2024-03-20,P139,61,0,1,60,0
2024-03-20,P140,17,0,0,17,0
2024-03-20,P141,15,0,0,15,0
2024-03-20,P142,10,0,0,10,0
2024-03-20,P143,33,0,0,33,0
2024-03-20,P144,22,0,0,22,0
2024-03-20,P145,154,0,0,154,0
2024-03-20,P146,30,0,0,30,0
2024-03-20,P147,26,0,1,25,0
2024-03-20,P148,24,0,0,24,0
2024-03-20,P149,51,0,0,51,0
2024-03-20,P150,40,0,0,40,0
2024-03-20,P151,143,0,0,143,0
2024-03-20,P152,11,0,0,11,0
2024-03-20,P153,66,0,0,66,0
2024-03-20,P154,45,0,0,45,0
2024-03-20,P155,85,0,0,85,0
2024-03-20,P156,52,0,1,51,0
2024-03-20,P157,72,0,0,72,0
2024-03-20,P158,5,0,1,4,0
2024-03-20,P159,181,0,3,178,0
2024-03-20,P160,14,0,0,14,0
2024-03-20,P161,32,0,0,32,0
2024-03-20,P162,59,0,0,59,0
2024-03-20,P163,27,0,0,27,0
2024-03-20,P164,131,0,2,129,0
2024-03-20,P165,47,0,1,46,0
2024-03-20,P166,8,0,0,8,0
2024-03-20,P167,44,0,0,44,0
2024-03-20,P168,18,0,1,17,0
2024-03-20,P169,15,0,0,15,0
2024-03-20,P170,68,0,0,68,0
2024-03-20,P171,77,0,0,77,0
2024-03-20,P172,45,0,1,44,0
2024-03-20,P173,137,0,1,136,0
2024-03-20,P174,7,0,0,7,0
2024-03-20,P175,35,0,0,35,0
2024-03-20,P176,39,0,0,39,0
2024-03-20,P177,31,0,0,31,0
2024-03-20,P178,13,0,1,12,0
2024-03-20,P179,92,0,0,92,0
2024-03-20,P180,18,0,0,18,0
2024-03-20,P181,35,0,0,35,0
2024-03-20,P182,31,0,0,31,0
2024-03-20,P183,42,0,1,41,0
2024-03-20,P184,16,0,0,16,0
2024-03-20,P185,6,0,1,5,0
2024-03-20,P186,4,0,0,4,0
2024-03-20,P187,83,0,0,83,0
2024-03-20,P188,37,0,1,36,0
2024-03-20,P189,26,0,0,26,0
2024-03-21,P001,150,0,2,148,0
2024-03-21,P002,70,0,0,70,0
2024-03-21,P003,44,0,0,44,0
2024-03-21,P004,170,0,0,170,0
2024-03-21,P005,51,0,3,48,0
2024-03-21,P006,75,0,1,74,0
2024-03-21,P007,187,0,2,185,0
2024-03-21,P008,77,0,0,77,0
2024-03-21,P009,18,0,0,18,0
2024-03-21,P010,22,0,0,22,0
2024-03-21,P011,74,0,0,74,0
2024-03-21,P012,9,0,0,9,0
2024-03-21,P013,84,0,1,83,0
2024-03-21,P014,54,0,0,54,0
2024-03-21,P015,47,0,0,47,0
2024-03-21,P016,27,0,0,27,0
2024-03-21,P017,45,0,0,45,0
2024-03-21,P018,54,0,0,54,0
2024-03-21,P019,29,0,1,28,0
2024-03-21,P020,50,0,0,50,0
2024-03-21,P021,5,0,0,5,0
2024-03-21,P022,11,0,0,11,0
2024-03-21,P023,37,0,0,37,0
2024-03-21,P024,120,0,1,119,0
2024-03-21,P025,22,0,0,22,0
2024-03-21,P026,97,0,1,96,0
2024-03-21,P027,12,0,0,12,0
2024-03-21,P028,6,0,0,6,0
2024-03-21,P029,59,0,0,59,0
2024-03-21,P030,67,0,0,67,0
2024-03-21,P031,29,0,0,29,0
2024-03-21,P032,9,0,0,9,0
2024-03-21,P033,15,0,0,15,0
2024-03-21,P034,13,0,0,13,0
2024-03-21,P035,115,0,0,115,0
2024-03-21,P036,27,0,0,27,0
2024-03-21,P037,36,0,0,36,0
2024-03-21,P038,165,0,0,165,0
2024-03-21,P039,112,0,0,112,0
2024-03-21,P040,10,0,0,10,0
2024-03-21,P041,28,0,0,28,0
2024-03-21,P042,53,0,0,53,0
2024-03-21,P043,20,0,0,20,0
2024-03-21,P044,50,0,2,48,0
2024-03-21,P045,7,0,0,7,0
2024-03-21,P046,30,0,0,30,0
2024-03-21,P047,30,0,0,30,0
2024-03-21,P048,26,0,1,25,0
2024-03-21,P049,18,0,0,18,0
2024-03-21,P050,6,0,0,6,0
2024-03-21,P051,26,0,0,26,0
2024-03-21,P052,15,0,0,15,0
2024-03-21,P053,47,0,1,46,0
2024-03-21,P054,24,0,0,24,0
2024-03-21,P055,8,0,0,8,0
2024-03-21,P056,128,0,0,128,0
2024-03-21,P057,185,0,0,185,0
2024-03-21,P058,74,0,1,73,0
2024-03-21,P059,66,0,0,66,0
2024-03-21,P060,86,0,0,86,0
2024-03-21,P061,69,0,0,69,0
2024-03-21,P062,69,0,0,69,0
2024-03-21,P063,76,0,2,74,0
2024-03-21,P064,103,0,0,103,0
2024-03-21,P065,48,0,1,47,0
2024-03-21,P066,18,0,1,17,0
2024-03-21,P067,20,0,0,20,0
2024-03-21,P068,70,0,0,70,0
2024-03-21,P069,153,0,0,153,0
2024-03-21,P070,30,0,0,30,0
2024-03-21,P071,19,0,0,19,0
2024-03-21,P072,36,0,0,36,0
2024-03-21,P073,61,0,2,59,0
2024-03-21,P074,17,0,0,17,0
2024-03-21,P075,27,0,0,27,0
2024-03-21,P076,107,0,0,107,0
2024-03-21,P077,9,0,0,9,0
2024-03-21,P078,31,0,1,30,0
2024-03-21,P079,19,0,0,19,0
2024-03-21,P080,178,0,0,178,0
2024-03-21,P081,24,0,0,24,0
2024-03-21,P082,40,0,1,39,0
2024-03-21,P083,74,0,0,74,0
2024-03-21,P084,74,0,0,74,0
2024-03-21,P085,43,169,2,210,0
2024-03-21,P086,116,0,1,115,0
2024-03-21,P087,18,0,0,18,0
2024-03-21,P088,15,0,1,14,0
2024-03-21,P089,38,0,0,38,0
2024-03-21,P090,27,0,0,27,0
2024-03-21,P091,19,0,0,19,0
2024-03-21,P092,4,0,0,4,0
2024-03-21,P093,126,0,0,126,0
2024-03-21,P094,50,0,0,50,0
2024-03-21,P095,29,0,0,29,0
2024-03-21,P096,46,0,0,46,0
2024-03-21,P097,83,0,3,80,0
2024-03-21,P098,11,0,0,11,0
2024-03-21,P099,49,0,0,49,0
2024-03-21,P100,70,0,0,70,0
2024-03-21,P101,20,0,0,20,0
2024-03-21,P102,16,0,0,16,0
2024-03-21,P103,16,0,0,16,0
2024-03-21,P104,226,0,3,223,0
2024-03-21,P105,6,0,0,6,0
2024-03-21,P106,75,0,0,75,0
2024-03-21,P107,191,0,2,189,0
2024-03-21,P108,69,0,0,69,0
2024-03-21,P109,114,0,0,114,0
2024-03-21,P110,26,0,1,25,0
2024-03-21,P111,42,0,0,42,0
2024-03-21,P112,7,0,0,7,0
2024-03-21,P113,23,0,0,23,0
2024-03-21,P114,12,0,0,12,0
2024-03-21,P115,24,0,0,24,0
2024-03-21,P116,8,0,0,8,0
2024-03-21,P117,10,0,1,9,0
2024-03-21,P118,61,0,0,61,0
2024-03-21,P119,58,0,1,57,0
2024-03-21,P120,87,0,0,87,0
2024-03-21,P121,144,0,0,144,0
2024-03-21,P122,89,0,3,86,0
2024-03-21,P123,27,0,0,27,0
2024-03-21,P124,106,0,1,105,0
2024-03-21,P125,23,0,0,23,0
2024-03-21,P126,14,0,0,14,0
2024-03-21,P127,112,0,2,110,0
2024-03-21,P128,67,0,0,67,0
2024-03-21,P129,41,0,0,41,0
2024-03-21,P130,68,0,0,68,0
2024-03-21,P131,49,0,1,48,0
2024-03-21,P132,51,0,1,50,0
2024-03-21,P133,39,0,0,39,0
2024-03-21,P134,61,0,1,60,0
2024-03-21,P135,18,0,0,18,0
2024-03-21,P136,26,0,0,26,0
2024-03-21,P137,70,0,1,69,0
2024-03-21,P138,120,0,0,120,0
2024-03-21,P139,60,0,0,60,0
2024-03-21,P140,17,0,0,17,0
2024-03-21,P141,15,0,0,15,0
2024-03-21,P142,10,0,0,10,0
2024-03-21,P143,33,0,1,32,0
2024-03-21,P144,22,0,0,22,0
2024-03-21,P145,154,0,0,154,0
2024-03-21,P146,30,0,1,29,0
2024-03-21,P147,25,0,0,25,0
2024-03-21,P148,24,0,0,24,0
2024-03-21,P149,51,0,1,50,0
2024-03-21,P150,40,0,0,40,0
2024-03-21,P151,143,0,1,142,0
2024-03-21,P152,11,0,0,11,0
2024-03-21,P153,66,0,0,66,0
2024-03-21,P154,45,0,1,44,0
2024-03-21,P155,85,0,0,85,0
2024-03-21,P156,51,0,0,51,0
2024-03-21,P157,72,0,2,70,0
2024-03-21,P158,4,0,0,4,0
2024-03-21,P159,178,0,1,177,0
2024-03-21,P160,14,0,0,14,0
2024-03-21,P161,32,0,0,32,0
2024-03-21,P162,59,0,0,59,0
2024-03-21,P163,27,0,0,27,0
2024-03-21,P164,129,0,0,129,0
2024-03-21,P165,46,0,0,46,0
2024-03-21,P166,8,0,0,8,0
2024-03-21,P167,44,0,0,44,0
2024-03-21,P168,17,0,0,17,0
2024-03-21,P169,15,0,0,15,0
2024-03-21,P170,68,0,0,68,0
2024-03-21,P171,77,0,0,77,0
2024-03-21,P172,44,0,1,43,0
2024-03-21,P173,136,0,0,136,0
2024-03-21,P174,7,0,0,7,0
2024-03-21,P175,35,0,1,34,0
2024-03-21,P176,39,0,0,39,0
2024-03-21,P177,31,0,0,31,0
2024-03-21,P178,12,0,0,12,0
2024-03-21,P179,92,0,0,92,0
2024-03-21,P180,18,0,0,18,0
2024-03-21,P181,35,0,0,35,0
2024-03-21,P182,31,0,0,31,0
2024-03-21,P183,41,0,1,40,0
2024-03-21,P184,16,0,0,16,0
2024-03-21,P185,5,0,0,5,0
2024-03-21,P186,4,0,0,4,0
2024-03-21,P187,83,0,1,82,0
2024-03-21,P188,36,0,1,35,0
2024-03-21,P189,26,0,0,26,0
2024-03-22,P001,148,0,0,148,0
2024-03-22,P002,70,0,3,67,0
